Algorithm,Seed,NodeID,CHSelections
Proposed,10,27,34
Proposed,10,28,32
Proposed,10,29,30
Proposed,10,30,24
Proposed,10,31,29
Proposed,10,32,29
Proposed,10,33,38
Proposed,10,34,29
Proposed,10,35,58
Proposed,10,36,33
Proposed,10,37,43
Proposed,10,38,30
Proposed,10,39,50
Proposed,10,40,22
Proposed,10,41,37
Proposed,10,42,30
Proposed,10,43,37
Proposed,10,44,29
Proposed,10,45,24
Proposed,10,46,126
Proposed,10,47,50
Proposed,10,48,53
Proposed,10,49,39
Proposed,10,50,21
Proposed,10,51,23
Proposed,10,52,53
Proposed,10,53,27
Proposed,10,54,27
Proposed,10,55,33
Proposed,10,56,55
Proposed,10,57,57
Proposed,10,58,29
Proposed,10,59,31
Proposed,10,60,31
Proposed,10,61,51
Proposed,10,62,30
Proposed,10,63,26
Proposed,10,64,31
Proposed,10,65,41
Proposed,10,66,26
Proposed,10,67,39
Proposed,10,68,22
Proposed,10,69,43
Proposed,10,70,53
Proposed,10,71,35
Proposed,10,72,35
Proposed,10,73,32
Proposed,10,74,26
Proposed,10,75,29
Proposed,10,76,36
Proposed,10,77,41
Proposed,10,78,26
Proposed,10,79,34
Proposed,10,80,28
Proposed,10,81,21
Proposed,10,82,24
Proposed,10,83,33
Proposed,10,84,63
Proposed,10,85,23
Proposed,10,86,33
Proposed,10,87,22
Proposed,10,88,20
Proposed,10,89,42
Proposed,10,90,27
Proposed,10,91,36
Proposed,10,92,38
Proposed,10,93,33
Proposed,10,94,59
Proposed,10,95,41
Proposed,10,96,24
Proposed,10,97,23
Proposed,10,98,54
Proposed,10,99,26
Proposed,11,0,29
Proposed,11,1,32
Proposed,11,2,29
Proposed,11,3,23
Proposed,11,4,44
Proposed,11,5,21
Proposed,11,6,25
Proposed,11,7,19
Proposed,11,8,29
Proposed,11,9,22
Proposed,11,10,38
Proposed,11,11,47
Proposed,11,12,34
Proposed,11,13,26
Proposed,11,14,26
Proposed,11,15,28
Proposed,11,16,42
Proposed,11,17,27
Proposed,11,18,28
Proposed,11,19,22
Proposed,11,20,48
Proposed,11,21,28
Proposed,11,22,27
Proposed,11,23,22
Proposed,11,24,28
Proposed,11,25,37
Proposed,11,26,45
Proposed,11,27,44
Proposed,11,28,28
Proposed,11,29,23
Proposed,11,30,50
Proposed,11,31,29
Proposed,11,32,40
Proposed,11,33,29
Proposed,11,34,23
Proposed,11,35,31
Proposed,11,36,43
Proposed,11,37,27
Proposed,11,38,26
Proposed,11,39,23
Proposed,11,40,49
Proposed,11,41,44
Proposed,11,42,47
Proposed,11,43,41
Proposed,11,44,33
Proposed,11,45,48
Proposed,11,46,76
Proposed,11,47,24
Proposed,11,48,40
Proposed,11,49,26
Proposed,11,50,80
Proposed,11,51,27
Proposed,11,52,25
Proposed,11,53,30
Proposed,11,54,38
Proposed,11,55,33
Proposed,11,56,46
Proposed,11,57,27
Proposed,11,58,59
Proposed,11,59,27
Proposed,11,60,77
Proposed,11,61,37
Proposed,11,62,87
Proposed,11,63,24
Proposed,11,64,25
Proposed,11,65,23
Proposed,11,66,33
Proposed,11,67,45
Proposed,11,68,48
Proposed,11,69,38
Proposed,11,70,26
Proposed,11,71,29
Proposed,11,72,21
Proposed,11,73,44
Proposed,11,74,38
Proposed,11,75,27
Proposed,11,76,23
Proposed,11,77,43
Proposed,11,78,68
Proposed,11,79,27
Proposed,11,80,33
Proposed,11,81,39
Proposed,11,82,46
Proposed,11,83,33
Proposed,11,84,41
Proposed,11,85,36
Proposed,11,86,28
Proposed,11,87,25
Proposed,11,88,32
Proposed,11,89,48
Proposed,11,90,43
Proposed,11,91,30
Proposed,11,92,28
Proposed,11,93,20
Proposed,11,94,24
Proposed,11,95,44
Proposed,11,96,28
Proposed,11,97,25
Proposed,11,98,35
Proposed,11,99,43
Proposed,12,0,40
Proposed,12,1,29
Proposed,12,2,28
Proposed,12,3,24
Proposed,12,4,49
Proposed,12,5,39
Proposed,12,6,20
Proposed,12,7,34
Proposed,12,8,37
Proposed,12,9,20
Proposed,12,10,34
Proposed,12,11,31
Proposed,12,12,29
Proposed,12,13,37
Proposed,12,14,50
Proposed,12,15,39
Proposed,12,16,30
Proposed,12,17,35
Proposed,12,18,19
Proposed,12,19,35
Proposed,12,20,26
Proposed,12,21,41
Proposed,12,22,39
Proposed,12,23,38
Proposed,12,24,38
Proposed,12,25,28
Proposed,12,26,36
Proposed,12,27,80
Proposed,12,28,49
Proposed,12,29,33
Proposed,12,30,23
Proposed,12,31,26
Proposed,12,32,103
Proposed,12,33,34
Proposed,12,34,37
Proposed,12,35,39
Proposed,12,36,19
Proposed,12,37,35
Proposed,12,38,40
Proposed,12,39,24
Proposed,12,40,39
Proposed,12,41,33
Proposed,12,42,23
Proposed,12,43,35
Proposed,12,44,32
Proposed,12,45,23
Proposed,12,46,25
Proposed,12,47,56
Proposed,12,48,21
Proposed,12,49,30
Proposed,12,50,38
Proposed,12,51,36
Proposed,12,52,46
Proposed,12,53,41
Proposed,12,54,26
Proposed,12,55,34
Proposed,12,56,39
Proposed,12,57,21
Proposed,12,58,168
Proposed,12,59,18
Proposed,12,60,52
Proposed,12,61,28
Proposed,12,62,54
Proposed,12,63,26
Proposed,12,64,32
Proposed,12,65,46
Proposed,12,66,34
Proposed,12,67,29
Proposed,12,68,39
Proposed,12,69,39
Proposed,12,70,19
Proposed,12,71,27
Proposed,12,72,32
Proposed,12,73,28
Proposed,12,74,36
Proposed,12,75,28
Proposed,12,76,25
Proposed,12,77,38
Proposed,12,78,23
Proposed,12,79,24
Proposed,12,80,35
Proposed,12,81,48
Proposed,12,82,43
Proposed,12,83,30
Proposed,12,84,23
Proposed,12,85,34
Proposed,12,86,28
Proposed,12,87,20
Proposed,12,88,30
Proposed,12,89,22
Proposed,12,90,40
Proposed,12,91,36
Proposed,12,92,40
Proposed,12,93,55
Proposed,12,94,47
Proposed,12,95,37
Proposed,12,96,29
Proposed,12,97,28
Proposed,12,98,25
Proposed,12,99,23
Proposed,13,0,31
Proposed,13,1,95
Proposed,13,2,59
Proposed,13,3,22
Proposed,13,4,40
Proposed,13,5,38
Proposed,13,6,28
Proposed,13,7,29
Proposed,13,8,37
Proposed,13,9,26
Proposed,13,10,22
Proposed,13,11,23
Proposed,13,12,30
Proposed,13,13,28
Proposed,13,14,20
Proposed,13,15,30
Proposed,13,16,23
Proposed,13,17,33
Proposed,13,18,23
Proposed,13,19,35
Proposed,13,20,23
Proposed,13,21,27
Proposed,13,22,47
Proposed,13,23,50
Proposed,13,24,47
Proposed,13,25,20
Proposed,13,26,38
Proposed,13,27,27
Proposed,13,28,21
Proposed,13,29,55
Proposed,13,30,23
Proposed,13,31,81
Proposed,13,32,24
Proposed,13,33,49
Proposed,13,34,28
Proposed,13,35,33
Proposed,13,36,33
Proposed,13,37,24
Proposed,13,38,32
Proposed,13,39,45
Proposed,13,40,43
Proposed,13,41,26
Proposed,13,42,21
Proposed,13,43,39
Proposed,13,44,31
Proposed,13,45,53
Proposed,13,46,56
Proposed,13,47,52
Proposed,13,48,25
Proposed,13,49,31
Proposed,13,50,24
Proposed,13,51,30
Proposed,13,52,23
Proposed,13,53,37
Proposed,13,54,25
Proposed,13,55,29
Proposed,13,56,50
Proposed,13,57,23
Proposed,13,58,22
Proposed,13,59,22
Proposed,13,60,30
Proposed,13,61,25
Proposed,13,62,43
Proposed,13,63,29
Proposed,13,64,41
Proposed,13,65,34
Proposed,13,66,27
Proposed,13,67,33
Proposed,13,68,64
Proposed,13,69,34
Proposed,13,70,26
Proposed,13,71,23
Proposed,13,72,23
Proposed,13,73,37
Proposed,13,74,23
Proposed,13,75,34
Proposed,13,76,37
Proposed,13,77,30
Proposed,13,78,41
Proposed,13,79,28
Proposed,13,80,54
Proposed,13,81,34
Proposed,13,82,41
Proposed,13,83,22
Proposed,13,84,26
Proposed,13,85,23
Proposed,13,86,29
Proposed,13,87,23
Proposed,13,88,46
Proposed,13,89,39
Proposed,13,90,41
Proposed,13,91,43
Proposed,13,92,27
Proposed,13,93,45
Proposed,13,94,32
Proposed,13,95,28
Proposed,13,96,29
Proposed,13,97,28
Proposed,13,98,36
Proposed,13,99,37
Proposed,14,0,47
Proposed,14,1,35
Proposed,14,2,27
Proposed,14,3,27
Proposed,14,4,26
Proposed,14,5,46
Proposed,14,6,22
Proposed,14,7,29
Proposed,14,8,20
Proposed,14,9,24
Proposed,14,10,26
Proposed,14,11,28
Proposed,14,12,62
Proposed,14,13,22
Proposed,14,14,33
Proposed,14,15,30
Proposed,14,16,41
Proposed,14,17,35
Proposed,14,18,30
Proposed,14,19,36
Proposed,14,20,50
Proposed,14,21,25
Proposed,14,22,31
Proposed,14,23,33
Proposed,14,24,45
Proposed,14,25,28
Proposed,14,26,27
Proposed,14,27,76
Proposed,14,28,46
Proposed,14,29,36
Proposed,14,30,77
Proposed,14,31,34
Proposed,14,32,30
Proposed,14,33,32
Proposed,14,34,39
Proposed,14,35,33
Proposed,14,36,30
Proposed,14,37,26
Proposed,14,38,52
Proposed,14,39,43
Proposed,14,40,38
Proposed,14,41,24
Proposed,14,42,39
Proposed,14,43,23
Proposed,14,44,33
Proposed,14,45,21
Proposed,14,46,26
Proposed,14,47,35
Proposed,14,48,27
Proposed,14,49,28
Proposed,14,50,22
Proposed,14,51,83
Proposed,14,52,45
Proposed,14,53,39
Proposed,14,54,42
Proposed,14,55,34
Proposed,14,56,27
Proposed,14,57,47
Proposed,14,58,42
Proposed,14,59,29
Proposed,14,60,37
Proposed,14,61,42
Proposed,14,62,29
Proposed,14,63,47
Proposed,14,64,20
Proposed,14,65,27
Proposed,14,66,30
Proposed,14,67,32
Proposed,14,68,38
Proposed,14,69,25
Proposed,14,70,27
Proposed,14,71,20
Proposed,14,72,31
Proposed,14,73,36
Proposed,14,74,28
Proposed,14,75,22
Proposed,14,76,23
Proposed,14,77,43
Proposed,14,78,20
Proposed,14,79,22
Proposed,14,80,20
Proposed,14,81,37
Proposed,14,82,61
Proposed,14,83,50
Proposed,14,84,24
Proposed,14,85,27
Proposed,14,86,32
Proposed,14,87,48
Proposed,14,88,60
Proposed,14,89,40
Proposed,14,90,29
Proposed,14,91,29
Proposed,14,92,24
Proposed,14,93,24
Proposed,14,94,23
Proposed,14,95,45
Proposed,14,96,26
Proposed,14,97,135
Proposed,14,98,31
Proposed,14,99,28
Proposed,15,0,16
Proposed,15,1,29
Proposed,15,2,26
Proposed,15,3,33
Proposed,15,4,39
Proposed,15,5,18
Proposed,15,6,26
Proposed,15,7,54
Proposed,15,8,43
Proposed,15,9,32
Proposed,15,10,31
Proposed,15,11,49
Proposed,15,12,23
Proposed,15,13,18
Proposed,15,14,24
Proposed,15,15,37
Proposed,15,16,30
Proposed,15,17,24
Proposed,15,18,54
Proposed,15,19,25
Proposed,15,20,20
Proposed,15,21,31
Proposed,15,22,39
Proposed,15,23,27
Proposed,15,24,28
Proposed,15,25,38
Proposed,15,26,50
Proposed,15,27,26
Proposed,15,28,36
Proposed,15,29,33
Proposed,15,30,29
Proposed,15,31,43
Proposed,15,32,28
Proposed,15,33,24
Proposed,15,34,60
Proposed,15,35,28
Proposed,15,36,32
Proposed,15,37,21
Proposed,15,38,37
Proposed,15,39,16
Proposed,15,40,48
Proposed,15,41,35
Proposed,15,42,29
Proposed,15,43,46
Proposed,15,44,33
Proposed,15,45,62
Proposed,15,46,38
Proposed,15,47,23
Proposed,15,48,25
Proposed,15,49,45
Proposed,15,50,38
Proposed,15,51,52
Proposed,15,52,28
Proposed,15,53,42
Proposed,15,54,18
Proposed,15,55,36
Proposed,15,56,28
Proposed,15,57,16
Proposed,15,58,36
Proposed,15,59,32
Proposed,15,60,22
Proposed,15,61,24
Proposed,15,62,86
Proposed,15,63,25
Proposed,15,64,37
Proposed,15,65,30
Proposed,15,66,33
Proposed,15,67,34
Proposed,15,68,45
Proposed,15,69,30
Proposed,15,70,26
Proposed,15,71,37
Proposed,15,72,33
Proposed,15,73,22
Proposed,15,74,27
Proposed,15,75,26
Proposed,15,76,24
Proposed,15,77,22
Proposed,15,78,45
Proposed,15,79,49
Proposed,15,80,24
Proposed,15,81,101
Proposed,15,82,39
Proposed,15,83,51
Proposed,15,84,27
Proposed,15,85,55
Proposed,15,86,40
Proposed,15,87,44
Proposed,15,88,32
Proposed,15,89,27
Proposed,15,90,32
Proposed,15,91,40
Proposed,15,92,76
Proposed,15,93,36
Proposed,15,94,18
Proposed,15,95,29
Proposed,15,96,45
Proposed,15,97,49
Proposed,15,98,60
Proposed,15,99,19
Proposed,16,0,33
Proposed,16,1,26
Proposed,16,2,20
Proposed,16,3,29
Proposed,16,4,24
Proposed,16,5,42
Proposed,16,6,32
Proposed,16,7,27
Proposed,16,8,34
Proposed,16,9,46
Proposed,16,10,43
Proposed,16,11,37
Proposed,16,12,43
Proposed,16,13,43
Proposed,16,14,28
Proposed,16,15,22
Proposed,16,16,23
Proposed,16,17,39
Proposed,16,18,38
Proposed,16,19,53
Proposed,16,20,62
Proposed,16,21,45
Proposed,16,22,56
Proposed,16,23,27
Proposed,16,24,33
Proposed,16,25,22
Proposed,16,26,57
Proposed,16,27,25
Proposed,16,28,38
Proposed,16,29,23
Proposed,16,30,28
Proposed,16,31,42
Proposed,16,32,38
Proposed,16,33,22
Proposed,16,34,28
Proposed,16,35,45
Proposed,16,36,18
Proposed,16,37,25
Proposed,16,38,84
Proposed,16,39,32
Proposed,16,40,42
Proposed,16,41,22
Proposed,16,42,33
Proposed,16,43,45
Proposed,16,44,39
Proposed,16,45,30
Proposed,16,46,105
Proposed,16,47,22
Proposed,16,48,50
Proposed,16,49,37
Proposed,16,50,28
Proposed,16,51,53
Proposed,16,52,28
Proposed,16,53,35
Proposed,16,54,26
Proposed,16,55,37
Proposed,16,56,23
Proposed,16,57,56
Proposed,16,58,34
Proposed,16,59,30
Proposed,16,60,26
Proposed,16,61,36
Proposed,16,62,42
Proposed,16,63,32
Proposed,16,64,30
Proposed,16,65,37
Proposed,16,66,32
Proposed,16,67,37
Proposed,16,68,31
Proposed,16,69,44
Proposed,16,70,30
Proposed,16,71,26
Proposed,16,72,32
Proposed,16,73,42
Proposed,16,74,26
Proposed,16,75,30
Proposed,16,76,51
Proposed,16,77,37
Proposed,16,78,38
Proposed,16,79,22
Proposed,16,80,28
Proposed,16,81,28
Proposed,16,82,30
Proposed,16,83,33
Proposed,16,84,29
Proposed,16,85,28
Proposed,16,86,34
Proposed,16,87,32
Proposed,16,88,23
Proposed,16,89,31
Proposed,16,90,29
Proposed,16,91,23
Proposed,16,92,38
Proposed,16,93,28
Proposed,16,94,28
Proposed,16,95,30
Proposed,16,96,107
Proposed,16,97,23
Proposed,16,98,35
Proposed,16,99,24
Proposed,17,0,36
Proposed,17,1,52
Proposed,17,2,34
Proposed,17,3,59
Proposed,17,4,45
Proposed,17,5,38
Proposed,17,6,36
Proposed,17,7,46
Proposed,17,8,18
Proposed,17,9,39
Proposed,17,10,39
Proposed,17,11,28
Proposed,17,12,23
Proposed,17,13,41
Proposed,17,14,28
Proposed,17,15,36
Proposed,17,16,29
Proposed,17,17,26
Proposed,17,18,50
Proposed,17,19,26
Proposed,17,20,56
Proposed,17,21,65
Proposed,17,22,28
Proposed,17,23,20
Proposed,17,24,33
Proposed,17,25,34
Proposed,17,26,36
Proposed,17,27,28
Proposed,17,28,45
Proposed,17,29,29
Proposed,17,30,34
Proposed,17,31,35
Proposed,17,32,24
Proposed,17,33,25
Proposed,17,34,30
Proposed,17,35,30
Proposed,17,36,48
Proposed,17,37,42
Proposed,17,38,26
Proposed,17,39,20
Proposed,17,40,36
Proposed,17,41,24
Proposed,17,42,35
Proposed,17,43,45
Proposed,17,44,23
Proposed,17,45,27
Proposed,17,46,19
Proposed,17,47,43
Proposed,17,48,20
Proposed,17,49,21
Proposed,17,50,35
Proposed,17,51,39
Proposed,17,52,43
Proposed,17,53,48
Proposed,17,54,39
Proposed,17,55,88
Proposed,17,56,23
Proposed,17,57,31
Proposed,17,58,34
Proposed,17,59,30
Proposed,17,60,36
Proposed,17,61,35
Proposed,17,62,40
Proposed,17,63,65
Proposed,17,64,34
Proposed,17,65,33
Proposed,17,66,20
Proposed,17,67,60
Proposed,17,68,31
Proposed,17,69,52
Proposed,17,70,31
Proposed,17,71,30
Proposed,17,72,22
Proposed,17,73,29
Proposed,17,74,24
Proposed,17,75,20
Proposed,17,76,41
Proposed,17,77,38
Proposed,17,78,29
Proposed,17,79,37
Proposed,17,80,93
Proposed,17,81,42
Proposed,17,82,37
Proposed,17,83,34
Proposed,17,84,38
Proposed,17,85,28
Proposed,17,86,41
Proposed,17,87,19
Proposed,17,88,33
Proposed,17,89,36
Proposed,17,90,33
Proposed,17,91,29
Proposed,17,92,56
Proposed,17,93,23
Proposed,17,94,36
Proposed,17,95,43
Proposed,17,96,50
Proposed,17,97,20
Proposed,17,98,30
Proposed,17,99,23
Proposed,18,0,38
Proposed,18,1,34
Proposed,18,2,53
Proposed,18,3,28
Proposed,18,4,25
Proposed,18,5,42
Proposed,18,6,39
Proposed,18,7,55
Proposed,18,8,64
Proposed,18,9,25
Proposed,18,10,31
Proposed,18,11,36
Proposed,18,12,37
Proposed,18,13,26
Proposed,18,14,25
Proposed,18,15,85
Proposed,18,16,21
Proposed,18,17,27
Proposed,18,18,19
Proposed,18,19,34
Proposed,18,20,46
Proposed,18,21,21
Proposed,18,22,27
Proposed,18,23,38
Proposed,18,24,20
Proposed,18,25,18
Proposed,18,26,29
Proposed,18,27,35
Proposed,18,28,44
Proposed,18,29,21
Proposed,18,30,33
Proposed,18,31,26
Proposed,18,32,29
Proposed,18,33,40
Proposed,18,34,49
Proposed,18,35,34
Proposed,18,36,39
Proposed,18,37,31
Proposed,18,38,22
Proposed,18,39,28
Proposed,18,40,64
Proposed,18,41,31
Proposed,18,42,46
Proposed,18,43,34
Proposed,18,44,28
Proposed,18,45,37
Proposed,18,46,47
Proposed,18,47,25
Proposed,18,48,40
Proposed,18,49,36
Proposed,18,50,64
Proposed,18,51,21
Proposed,18,52,24
Proposed,18,53,42
Proposed,18,54,37
Proposed,18,55,73
Proposed,18,56,43
Proposed,18,57,21
Proposed,18,58,29
Proposed,18,59,33
Proposed,18,60,33
Proposed,18,61,46
Proposed,18,62,45
Proposed,18,63,38
Proposed,18,64,37
Proposed,18,65,20
Proposed,18,66,49
Proposed,18,67,39
Proposed,18,68,27
Proposed,18,69,53
Proposed,18,70,39
Proposed,18,71,64
Proposed,18,72,21
Proposed,18,73,57
Proposed,18,74,25
Proposed,18,75,25
Proposed,18,76,40
Proposed,18,77,27
Proposed,18,78,20
Proposed,18,79,29
Proposed,18,80,36
Proposed,18,81,34
Proposed,18,82,48
Proposed,18,83,28
Proposed,18,84,48
Proposed,18,85,41
Proposed,18,86,37
Proposed,18,87,44
Proposed,18,88,21
Proposed,18,89,30
Proposed,18,90,52
Proposed,18,91,27
Proposed,18,92,31
Proposed,18,93,27
Proposed,18,94,46
Proposed,18,95,46
Proposed,18,96,41
Proposed,18,97,19
Proposed,18,98,43
Proposed,18,99,29
Proposed,19,0,34
Proposed,19,1,26
Proposed,19,2,36
Proposed,19,3,26
Proposed,19,4,24
Proposed,19,5,23
Proposed,19,6,58
Proposed,19,7,42
Proposed,19,8,43
Proposed,19,9,22
Proposed,19,10,28
Proposed,19,11,30
Proposed,19,12,27
Proposed,19,13,26
Proposed,19,14,61
Proposed,19,15,25
Proposed,19,16,69
Proposed,19,17,69
Proposed,19,18,29
Proposed,19,19,35
Proposed,19,20,28
Proposed,19,21,83
Proposed,19,22,33
Proposed,19,23,48
Proposed,19,24,24
Proposed,19,25,36
Proposed,19,26,33
Proposed,19,27,30
Proposed,19,28,27
Proposed,19,29,51
Proposed,19,30,133
Proposed,19,31,31
Proposed,19,32,33
Proposed,19,33,36
Proposed,19,34,53
Proposed,19,35,30
Proposed,19,36,53
Proposed,19,37,57
Proposed,19,38,30
Proposed,19,39,30
Proposed,19,40,45
Proposed,19,41,32
Proposed,19,42,24
Proposed,19,43,30
Proposed,19,44,31
Proposed,19,45,30
Proposed,19,46,41
Proposed,19,47,42
Proposed,19,48,27
Proposed,19,49,43
Proposed,19,50,28
Proposed,19,51,24
Proposed,19,52,35
Proposed,19,53,27
Proposed,19,54,47
Proposed,19,55,22
Proposed,19,56,29
Proposed,19,57,38
Proposed,19,58,26
Proposed,19,59,29
Proposed,19,60,28
Proposed,19,61,26
Proposed,19,62,33
Proposed,19,63,31
Proposed,19,64,30
Proposed,19,65,29
Proposed,19,66,35
Proposed,19,67,27
Proposed,19,68,33
Proposed,19,69,32
Proposed,19,70,25
Proposed,19,71,27
Proposed,19,72,27
Proposed,19,73,30
Proposed,19,74,39
Proposed,19,75,29
Proposed,19,76,30
Proposed,19,77,27
Proposed,19,78,22
Proposed,19,79,24
Proposed,19,80,43
Proposed,19,81,25
Proposed,19,82,46
Proposed,19,83,50
Proposed,19,84,33
Proposed,19,85,22
Proposed,19,86,25
Proposed,19,87,28
Proposed,19,88,37
Proposed,19,89,27
Proposed,19,90,47
Proposed,19,91,28
Proposed,19,92,42
Proposed,19,93,29
Proposed,19,94,27
Proposed,19,95,33
Proposed,19,96,30
Proposed,19,97,27
Proposed,19,98,37
Proposed,19,99,46
